,song_id,song_name,artist_id,artist_name,version,rating,date,preset_id,tonality_name,artist_url,tab_url,hits
1325,138449,Hallelujah,10063,Leonard Cohen,1,4.83545,1062028800,16329,C,https://www.ultimate-guitar.com/artist/leonard_cohen_10063,https://tabs.ultimate-guitar.com/tab/leonard-cohen/hallelujah-chords-64977,3239831
1326,138449,Hallelujah,10063,Leonard Cohen,1,4.83545,1062028800,16329,C,https://www.ultimate-guitar.com/artist/leonard_cohen_10063,https://tabs.ultimate-guitar.com/tab/leonard-cohen/hallelujah-chords-64977,3239831
1340,65691,Harana,2752,Parokya ni Edgar,1,4.68598,1062028800,14543,G,https://www.ultimate-guitar.com/artist/parokya_ni_edgar_2752,https://tabs.ultimate-guitar.com/tab/parokya-ni-edgar/harana-chords-79821,3213059
1341,65691,Harana,2752,Parokya ni Edgar,1,4.68598,1062028800,14543,G,https://www.ultimate-guitar.com/artist/parokya_ni_edgar_2752,https://tabs.ultimate-guitar.com/tab/parokya-ni-edgar/harana-chords-79821,3213059
1342,65691,Harana,2752,Parokya ni Edgar,1,4.68598,1062028800,14543,G,https://www.ultimate-guitar.com/artist/parokya_ni_edgar_2752,https://tabs.ultimate-guitar.com/tab/parokya-ni-edgar/harana-chords-79821,3213059
1343,65691,Harana,2752,Parokya ni Edgar,1,4.68598,1062028800,14543,G,https://www.ultimate-guitar.com/artist/parokya_ni_edgar_2752,https://tabs.ultimate-guitar.com/tab/parokya-ni-edgar/harana-chords-79821,3213059
1344,65691,Harana,2752,Parokya ni Edgar,1,4.68598,1062028800,14543,G,https://www.ultimate-guitar.com/artist/parokya_ni_edgar_2752,https://tabs.ultimate-guitar.com/tab/parokya-ni-edgar/harana-chords-79821,3213059
1345,4412,Africa,236,Toto,1,4.82607,1062028800,16137,B,https://www.ultimate-guitar.com/artist/toto_236,https://tabs.ultimate-guitar.com/tab/toto/africa-chords-87063,3212128
1346,4412,Africa,236,Toto,1,4.82607,1062028800,16137,B,https://www.ultimate-guitar.com/artist/toto_236,https://tabs.ultimate-guitar.com/tab/toto/africa-chords-87063,3212128
1347,4412,Africa,236,Toto,1,4.82607,1062028800,16137,B,https://www.ultimate-guitar.com/artist/toto_236,https://tabs.ultimate-guitar.com/tab/toto/africa-chords-87063,3212128
